AudioTime[s],MeasId,WavId,Sensor X Id,Sensor X Status,X[mm],Y[mm],Z[mm],Q0,Qx,Qy,Qz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1332,10,2937,0,55,-60.899956,18.847937,-184.11055,0.252562,-0.146671,0.027626,0.956001,2,55,-85.202446,5.896185,-22.850876,0.470466,0.837579,0.277712,0,3,55,-85.424667,-15.581448,-22.242554,0.853562,-0.219927,0.472297,0,4,55,-63.147213,-38.489864,-20.957047,0.726468,0.541256,0.423421,0,5,55,-84.388809,-47.246094,-28.115936,0.625223,0.761157,0.172443,0,6,55,-129.41469,-58.464703,-18.653091,0.737711,0.57605,-0.352063,0,7,55,-118.89487,-49.422752,-57.075958,0.239286,0.867304,-0.436493,0
0.1432,11,3157,0,55,-60.899509,18.732182,-184.1631,0.252619,-0.146552,0.027276,0.956014,2,55,-84.621078,5.085974,-22.782913,0.465617,0.839997,0.278578,0,3,55,-84.577034,-16.852877,-21.992783,0.854541,-0.227989,0.466669,0,4,55,-63.051773,-38.641769,-21.070404,0.726662,0.541931,0.422224,0,5,55,-83.624168,-47.265373,-27.773773,0.626917,0.757848,0.180671,0,6,55,-128.79181,-58.430458,-18.103958,0.737852,0.578545,-0.34765,0,7,55,-118.34392,-49.36673,-56.592407,0.23992,0.866205,-0.438325,0
0.1532,12,3377,0,55,-60.649082,18.083265,-184.24657,0.252728,-0.147516,0.023845,0.955928,2,55,-83.757301,3.816923,-22.289261,0.456127,0.84397,0.282247,0,3,55,-83.518013,-18.878651,-22.367401,0.856329,-0.238136,0.458249,0,4,55,-62.525871,-38.713135,-21.408447,0.724385,0.542966,0.424799,0,5,55,-82.749771,-47.286674,-27.44487,0.625009,0.757806,0.187336,0,6,55,-127.3538,-58.880405,-17.995743,0.736118,0.582875,-0.344073,0,7,55,-116.40429,-51.226791,-55.887253,0.24484,0.879533,-0.408013,0
0.1632,13,3598,0,55,-60.566643,18.134947,-184.19093,0.253983,-0.147514,0.021811,0.955644,2,55,-83.271149,2.466559,-22.476074,0.450005,0.845926,0.286191,0,3,55,-81.005753,-19.423283,-21.645508,0.856817,-0.270436,0.43901,0,4,55,-62.392281,-38.801399,-21.511505,0.723493,0.542802,0.426526,0,5,55,-81.380531,-47.367393,-27.531982,0.625872,0.753853,0.199974,0,6,55,-126.43613,-59.069321,-18.043732,0.735456,0.586497,-0.339302,0,7,55,-115.32683,-51.40226,-55.785004,0.243928,0.881845,-0.403544,0
0.1732,14,3818,0,55,-60.540794,18.058661,-184.24004,0.254307,-0.147674,0.023117,0.955503,2,55,-82.638336,1.13312,-22.69342,0.450012,0.841838,0.29799,0,3,55,-78.473816,-20.002047,-20.95166,0.855053,-0.307837,0.417278,0,4,55,-62.064724,-38.586227,-21.228363,0.724437,0.541158,0.427012,0,5,55,-81.104179,-46.948959,-27.293274,0.626354,0.751197,0.208289,0,6,55,-125.53142,-59.210907,-17.667419,0.736112,0.588042,-0.335179,0,7,55,-115.70358,-50.045876,-56.131271,0.240109,0.866104,-0.43842,0
0.1831,15,4038,0,55,-60.527134,17.799925,-184.22261,0.25375,-0.147822,0.022773,0.955637,2,55,-81.985481,0.122574,-22.707504,0.450715,0.833502,0.319578,0,3,55,-76.781181,-18.685577,-19.875214,0.860682,-0.31116,0.402996,0,4,55,-62.124981,-38.332211,-21.22641,0.723476,0.540934,0.428921,0,5,55,-80.157181,-47.169811,-27.275879,0.627874,0.748334,0.213939,0,6,55,-124.70406,-59.368927,-17.579956,0.735935,0.589918,-0.33226,0,7,55,-114.99545,-50.140419,-55.976669,0.23999,0.867356,-0.436004,0
0.1931,16,4258,0,55,-60.640114,17.98283,-184.39371,0.253171,-0.147663,0.022616,0.955818,2,55,-81.702011,-0.301413,-22.580826,0.453258,0.822518,0.343544,0,3,55,-76.184998,-20.213427,-20.260757,0.867765,-0.272245,0.415772,0,4,55,-62.594173,-37.83461,-21.087753,0.722976,0.53871,0.432548,0,5,55,-79.947189,-46.875381,-27.101517,0.628476,0.746551,0.218356,0,6,55,-124.53179,-59.187355,-17.252335,0.735947,0.591235,-0.329883,0,7,55,-113.82713,-51.446388,-55.364532,0.245227,0.883356,-0.399432,0
0.2031,17,4479,0,55,-60.608963,17.830656,-184.4422,0.253224,-0.148165,0.023309,0.95571,2,55,-81.930252,-0.514051,-22.534744,0.454153,0.814927,0.360055,0,3,55,-74.495132,-20.339373,-20.672379,0.868341,-0.242105,0.43286,0,4,55,-61.94281,-38.13353,-21.575516,0.72486,0.533654,0.435652,0,5,55,-79.33551,-46.888428,-27.021408,0.629704,0.744128,0.22304,0,6,55,-124.03431,-59.445675,-17.546356,0.735981,0.592224,-0.328028,0,7,55,-113.69839,-50.485992,-55.93985,0.240911,0.878431,-0.412699,0
0.2131,18,4699,0,55,-60.625473,17.706448,-184.49507,0.253275,-0.148083,0.024158,0.955688,2,55,-82.219101,-0.534893,-22.543411,0.455356,0.810838,0.367685,0,3,55,-74.392593,-20.55439,-20.481064,0.863852,-0.230305,0.448017,0,4,55,-61.96312,-38.392479,-21.3013,0.726119,0.53186,0.435748,0,5,55,-79.041718,-46.834618,-26.865067,0.630563,0.742381,0.22641,0,6,55,-123.83461,-59.493382,-17.654037,0.736123,0.592737,-0.326781,0,7,55,-113.98644,-50.416073,-55.899475,0.242061,0.87457,-0.420158,0
0.2231,19,4919,0,55,-60.676193,17.86062,-184.39236,0.253432,-0.147684,0.023883,0.955715,2,55,-82.712601,-0.451567,-22.474716,0.456201,0.810042,0.368392,0,3,55,-74.395523,-20.369478,-20.401291,0.859626,-0.230141,0.456155,0,4,55,-62.042957,-38.050018,-21.183746,0.725322,0.532895,0.435811,0,5,55,-79.015785,-46.665035,-27.088852,0.630648,0.741597,0.22873,0,6,55,-123.74382,-59.326077,-17.659882,0.735835,0.593552,-0.325948,0,7,55,-113.18302,-50.98671,-55.791611,0.244193,0.886939,-0.392057,0
0.2331,20,5140,0,55,-60.709686,17.750448,-184.46867,0.253449,-0.147765,0.023678,0.955703,2,55,-83.334824,-0.35799,-22.472717,0.456147,0.811359,0.36555,0,3,55,-74.707657,-20.059265,-20.307098,0.857534,-0.237812,0.456158,0,4,55,-61.872581,-38.392853,-21.641907,0.724905,0.534862,0.434092,0,5,55,-79.0065,-46.717369,-27.236725,0.630567,0.741363,0.229709,0,6,55,-123.86162,-59.187645,-17.510895,0.735149,0.594395,-0.325961,0,7,55,-112.89841,-50.985348,-55.892136,0.243222,0.890627,-0.384223,0
0.2431,21,5360,0,55,-60.759033,17.665741,-184.52658,0.253457,-0.147853,0.023269,0.955697,2,55,-83.649567,-0.272812,-22.603943,0.45722,0.809425,0.368486,0,3,55,-75.642441,-20.290974,-21.176041,0.856279,-0.256306,0.448435,0,4,55,-61.995384,-38.227879,-21.423218,0.723706,0.535639,0.435133,0,5,55,-79.378326,-46.51033,-27.120468,0.629456,0.742205,0.230037,0,6,55,-124.10524,-59.374542,-17.88205,0.735242,0.59413,-0.326235,0,7,55,-113.52877,-50.908997,-56.071442,0.244006,0.8858,-0.39474,0
0.2531,22,5581,0,55,-61.173901,16.961792,-184.82198,0.251378,-0.148222,0.025435,0.956134,2,55,-84.103622,-0.523863,-22.251648,0.461102,0.805084,0.373128,0,3,55,-75.753433,-20.42654,-19.512726,0.856474,-0.283313,0.431493,0,4,55,-61.840412,-38.767307,-21.355804,0.725364,0.535146,0.432973,0,5,55,-79.896294,-47.038208,-27.014618,0.63092,0.7425,0.225019,0,6,55,-124.67866,-59.325592,-17.579865,0.735602,0.591295,-0.330545,0,7,55,-114.42118,-51.120789,-55.847778,0.245506,0.882517,-0.401111,0
0.2631,23,5801,0,55,-61.249222,17.008242,-184.97618,0.251604,-0.147654,0.027314,0.95611,2,55,-84.910133,-0.083797,-22.16304,0.464269,0.799939,0.3802,0,3,55,-77.783638,-19.598581,-19.935577,0.857446,-0.28796,0.426458,0,4,55,-62.045826,-38.860126,-20.963226,0.727067,0.533596,0.432027,0,5,55,-80.387772,-47.09108,-26.622269,0.632222,0.742203,0.222331,0,6,55,-125.51861,-59.095669,-17.428619,0.736857,0.588234,-0.333201,0,7,55,-115.0044,-50.999916,-55.529495,0.246355,0.882358,-0.40094,0
0.2731,24,6021,0,55,-61.413769,17.042559,-185.03848,0.251143,-0.147358,0.026376,0.956304,2,55,-85.487915,0.400709,-21.943909,0.466328,0.795456,0.387025,0,3,55,-78.988754,-20.014935,-20.367249,0.857103,-0.269022,0.439319,0,4,55,-62.284874,-38.960598,-21.176025,0.726996,0.534625,0.430875,0,5,55,-81.27774,-47.090981,-26.812622,0.63107,0.744346,0.218403,0,6,55,-126.38922,-58.648415,-17.298538,0.736267,0.586713,-0.337164,0,7,55,-114.89707,-51.596352,-55.267258,0.248328,0.890326,-0.381646,0
0.2831,25,6242,0,55,-61.496082,16.768324,-185.18925,0.250398,-0.148335,0.026873,0.956334,2,55,-86.006264,0.767859,-22.166016,0.468674,0.792284,0.39068,0,3,55,-79.949158,-19.831486,-20.997589,0.85354,-0.250688,0.456754,0,4,55,-62.502216,-39.156296,-20.808777,0.726933,0.53524,0.430217,0,5,55,-81.572495,-47.548031,-27.032654,0.632152,0.744263,0.215537,0,6,55,-127.17487,-58.669659,-17.682968,0.7361,0.583909,-0.342355,0,7,55,-115.7992,-51.67136,-55.502975,0.24962,0.885148,-0.392687,0
0.2931,26,6462,0,55,-61.508034,16.839039,-185.1024,0.250327,-0.148504,0.024862,0.956381,2,55,-86.583946,1.58897,-22.104507,0.467684,0.789479,0.397484,0,3,55,-80.751991,-19.222832,-21.39447,0.85022,-0.235516,0.470806,0,4,55,-62.414482,-39.096672,-21.13736,0.725983,0.535515,0.431477,0,5,55,-82.011612,-47.473434,-27.158447,0.630962,0.745163,0.215916,0,6,55,-127.44236,-58.40033,-17.975494,0.734648,0.583782,-0.345675,0,7,55,-116.247,-51.105309,-55.966812,0.246777,0.879732,-0.406415,0
0.303,27,6682,0,55,-61.377346,17.257704,-184.93509,0.250676,-0.148629,0.022681,0.956324,2,55,-86.948219,2.452246,-22.381638,0.467449,0.786413,0.403791,0,3,55,-81.63443,-18.625093,-21.55162,0.849727,-0.226929,0.475886,0,4,55,-62.418324,-38.66827,-21.452591,0.724749,0.535811,0.43318,0,5,55,-81.96743,-46.678307,-27.211014,0.62962,0.74396,0.223837,0,6,55,-127.69713,-58.091915,-18.434662,0.734277,0.58391,-0.346247,0,7,55,-116.18599,-50.899796,-56.096344,0.246511,0.88025,-0.405453,0
0.313,28,6902,0,55,-61.409241,17.286924,-184.99265,0.25086,-0.148686,0.022944,0.956261,2,55,-87.081764,2.962732,-22.475174,0.468445,0.782852,0.409514,0,3,55,-82.373169,-18.508554,-21.738449,0.853,-0.223031,0.471855,0,4,55,-62.386078,-38.690254,-21.4832,0.725005,0.5354,0.433261,0,5,55,-81.590317,-46.762589,-27.104828,0.631606,0.739153,0.233937,0,6,55,-127.44551,-58.177357,-18.348312,0.734951,0.584319,-0.34412,0,7,55,-116.45844,-49.899368,-56.46022,0.242679,0.873949,-0.421094,0
0.323,29,7123,0,55,-61.433025,17.262785,-185.07465,0.25117,-0.148646,0.024252,0.956154,2,55,-86.963913,3.18487,-22.618576,0.470296,0.779593,0.413589,0,3,55,-82.909325,-18.467955,-22.228928,0.857644,-0.222336,0.463695,0,4,55,-62.381432,-38.764771,-21.320389,0.725819,0.534466,0.433051,0,5,55,-80.948914,-46.861649,-26.870514,0.634273,0.73324,0.245063,0,6,55,-127.05589,-58.528942,-18.214447,0.736471,0.585184,-0.339369,0,7,55,-116.5843,-49.722321,-56.507446,0.242722,0.873465,-0.422071,0
0.333,30,7343,0,55,-61.417751,17.042048,-185.18678,0.25121,-0.148387,0.024867,0.956168,2,55,-86.989014,3.175106,-22.365051,0.470517,0.778085,0.416171,0,3,55,-82.764359,-18.93766,-21.578964,0.860149,-0.233035,0.453694,0,4,55,-62.26199,-38.979027,-21.206451,0.726214,0.534187,0.432733,0,5,55,-79.864746,-47.227734,-26.572372,0.637398,0.726913,0.255582,0,6,55,-126.14696,-58.914444,-17.644547,0.73798,0.587264,-0.332424,0,7,55,-115.78049,-50.913933,-56.187515,0.247222,0.886182,-0.391871,0
0.343,31,7563,0,55,-61.445065,17.022743,-185.24361,0.251062,-0.148427,0.025236,0.956191,2,55,-86.730499,3.166723,-22.329025,0.471827,0.775143,0.420158,0,3,55,-82.546425,-18.663935,-21.479965,0.858378,-0.252396,0.446636,0,4,55,-62.294609,-39.024986,-21.196243,0.726497,0.534253,0.432176,0,5,55,-78.855148,-46.917496,-26.326065,0.638773,0.722084,0.265638,0,6,55,-125.27814,-59.186531,-17.763229,0.740245,0.589538,-0.323238,0,7,55,-116.33933,-50.244041,-56.088531,0.244113,0.875806,-0.41638,0
0.353,32,7784,0,55,-61.46777,17.027529,-185.3089,0.250966,-0.148499,0.025323,0.956202,2,55,-86.190048,3.173828,-22.279617,0.472429,0.771091,0.426884,0,3,55,-82.201408,-18.441622,-21.588608,0.855011,-0.273813,0.440435,0,4,55,-62.210625,-39.217827,-21.267853,0.725729,0.538432,0.428263,0,5,55,-77.701195,-46.577667,-25.951492,0.639456,0.718519,0.273543,0,6,55,-124.26961,-59.262302,-17.544342,0.741972,0.592121,-0.314435,0,7,55,-116.07433,-50.336033,-56.053635,0.24425,0.881066,-0.405048,0
0.363,33,8004,0,55,-61.482765,17.02169,-185.35852,0.250788,-0.148611,0.025307,0.956232,2,55,-85.542732,3.287756,-22.117889,0.472482,0.766515,0.434989,0,3,55,-81.681015,-18.41399,-21.430206,0.851543,-0.294861,0.43351,0,4,55,-62.148708,-39.227448,-21.618759,0.724683,0.541673,0.425941,0,5,55,-76.443161,-46.092743,-25.586975,0.639688,0.716105,0.279272,0,6,55,-123.02717,-59.443398,-17.400314,0.744166,0.593789,-0.305991,0,7,55,-112.05256,-51.983482,-55.582504,0.24823,0.92526,-0.286837,0
0.373,34,8225,0,55,-61.471336,17.027637,-185.4019,0.250758,-0.148609,0.025763,0.956228,2,55,-84.887695,3.412136,-22.037247,0.472926,0.762732,0.441113,0,3,55,-81.020401,-18.118418,-21.493744,0.848987,-0.313389,0.425451,0,4,55,-62.241428,-39.35688,-21.642014,0.723728,0.545108,0.423173,0,5,55,-75.314026,-45.576553,-24.86673,0.640466,0.713193,0.284885,0,6,55,-121.53487,-59.594406,-17.068741,0.746934,0.593682,-0.299386,0,7,55,-110.7971,-52.468296,-55.052216,0.250842,0.934943,-0.250919,0
0.383,35,8445,0,55,-61.451992,17.078735,-185.45793,0.250873,-0.148663,0.025756,0.956189,2,55,-83.795799,3.451529,-21.893326,0.474336,0.757645,0.448307,0,3,55,-80.175903,-17.819706,-21.013153,0.846961,-0.329909,0.416915,0,4,55,-62.395988,-39.022896,-20.815308,0.721303,0.549027,0.422246,0,5,55,-73.913864,-44.82412,-24.301346,0.640204,0.709923,0.293511,0,6,55,-120.37222,-59.720348,-16.729874,0.749155,0.592496,-0.296168,0,7,55,-109.71654,-51.867474,-54.900116,0.247493,0.942008,-0.226647,0
0.393,36,8665,0,55,-61.43211,17.142851,-185.53416,0.251025,-0.148646,0.02592,0.956148,2,55,-82.355705,3.458841,-21.603104,0.476116,0.75148,0.456718,0,3,55,-79.447617,-18.021168,-20.704437,0.844146,-0.33826,0.415931,0,4,55,-62.031639,-39.21986,-21.053543,0.721294,0.546482,0.425549,0,5,55,-73.044823,-44.883553,-24.075989,0.642149,0.706666,0.297099,0,6,55,-119.43724,-59.809273,-16.454041,0.750311,0.591555,-0.295119,0,7,55,-109.00658,-50.871498,-55.072266,0.241573,0.946424,-0.214301,0
0.403,37,8886,0,55,-61.386944,17.203194,-185.60048,0.251233,-0.148713,0.025997,0.956081,2,55,-80.928246,3.331415,-21.308029,0.47694,0.747362,0.462577,0,3,55,-78.561775,-17.887196,-21.007462,0.844202,-0.331724,0.421049,0,4,55,-61.907352,-39.13345,-20.903137,0.721325,0.540337,0.433274,0,5,55,-72.169891,-44.895237,-24.109436,0.643454,0.704647,0.299064,0,6,55,-118.60741,-59.924686,-16.380966,0.750229,0.590972,-0.296494,0,7,55,-108.0034,-51.742775,-54.862625,0.245672,0.950818,-0.188654,0
0.413,38,9106,0,55,-61.347458,17.232109,-185.65697,0.251281,-0.148749,0.026608,0.956046,2,55,-79.625565,3.447105,-20.724854,0.476911,0.746979,0.463226,0,3,55,-78.415222,-18.025537,-21.50798,0.847028,-0.312941,0.429665,0,4,55,-61.694485,-39.167904,-20.833176,0.722166,0.533092,0.440783,0,5,55,-71.699783,-44.971966,-23.786423,0.643683,0.705553,0.296424,0,6,55,-117.86027,-60.02375,-16.369888,0.7497,0.590618,-0.29853,0,7,55,-106.52559,-52.640846,-54.479065,0.249585,0.955994,-0.154218,0
0.4229,39,9326,0,55,-61.29903,17.304407,-185.71127,0.251444,-0.148773,0.026785,0.955994,2,55,-78.147797,3.290222,-20.243103,0.478589,0.748151,0.45959,0,3,55,-77.810364,-18.578733,-21.498535,0.849881,-0.291313,0.439135,0,4,55,-61.297062,-39.706497,-21.667023,0.72467,0.523859,0.447689,0,5,55,-71.256927,-45.01577,-23.502304,0.64301,0.708895,0.289838,0,6,55,-117.21805,-60.222687,-16.376328,0.748415,0.591235,-0.300527,0,7,55,-105.92879,-52.746758,-54.406067,0.249899,0.957545,-0.14373,0
0.4329,40,9546,0,55,-61.264744,17.358276,-185.77733,0.251563,-0.148798,0.026956,0.955954,2,55,-76.348526,2.604986,-19.965195,0.483287,0.746811,0.456843,0,3,55,-77.0672,-19.178659,-20.894043,0.851179,-0.268693,0.450886,0,4,55,-61.211441,-39.626152,-21.126236,0.726065,0.516486,0.453951,0,5,55,-71.211792,-45.190758,-23.871811,0.641161,0.71633,0.275287,0,6,55,-116.80806,-60.346241,-16.383224,0.746861,0.591764,-0.303338,0,7,55,-105.39912,-52.9664,-54.318573,0.250697,0.95818,-0.137995,0
0.4429,41,9767,0,55,-61.223625,17.417587,-185.84601,0.251678,-0.148848,0.027402,0.955903,2,55,-74.918106,2.537401,-19.522842,0.485004,0.744435,0.458898,0,3,55,-76.240417,-19.155609,-20.90506,0.850231,-0.244505,0.46618,0,4,55,-60.947254,-39.831825,-21.398819,0.725029,0.5203,0.451243,0,5,55,-71.280334,-45.515831,-24.083527,0.639532,0.725481,0.254316,0,6,55,-116.94933,-60.46138,-16.464081,0.745304,0.590794,-0.309006,0,7,55,-105.29912,-52.851509,-54.447296,0.249152,0.956802,-0.149844,0
0.4529,42,9987,0,55,-61.168705,17.497141,-185.89554,0.251889,-0.148899,0.027554,0.955836,2,55,-73.939095,2.722042,-19.141647,0.484477,0.744587,0.459208,0,3,55,-75.702835,-19.708382,-21.442596,0.846229,-0.217321,0.486486,0,4,55,-61.51881,-38.995918,-20.860336,0.719566,0.531383,0.447054,0,5,55,-71.838295,-45.573456,-24.283157,0.636797,0.735458,0.231497,0,6,55,-116.94587,-60.729263,-16.643845,0.743583,0.589158,-0.316191,0,7,55,-105.98156,-52.186859,-54.815109,0.243946,0.952336,-0.183159,0
0.4629,43,10207,0,55,-61.108955,17.575241,-185.96313,0.252104,-0.149023,0.027762,0.955754,2,55,-72.830124,2.474831,-18.812912,0.486436,0.744529,0.457227,0,3,55,-75.001877,-19.461607,-20.91214,0.843034,-0.191687,0.502543,0,4,55,-61.360039,-39.204742,-21.141663,0.719923,0.533317,0.444167,0,5,55,-72.534477,-45.661652,-24.563354,0.634153,0.744425,0.208999,0,6,55,-117.33534,-60.895027,-16.759216,0.742199,0.585528,-0.326034,0,7,55,-105.80875,-52.870178,-54.782806,0.245512,0.950934,-0.188277,0
0.4729,44,10427,0,55,-61.048706,17.647224,-186.02937,0.252247,-0.149207,0.027756,0.955687,2,55,-72.090149,2.285772,-18.801422,0.487677,0.74449,0.455966,0,3,55,-74.839653,-19.653738,-21.45163,0.842025,-0.163502,0.514062,0,4,55,-61.397747,-39.087807,-20.625778,0.72152,0.531004,0.444346,0,5,55,-73.324791,-46.099609,-24.956299,0.63186,0.752008,0.187715,0,6,55,-117.79662,-60.739422,-16.868301,0.740341,0.581472,-0.337321,0,7,55,-105.7275,-53.473652,-54.646957,0.247322,0.94961,-0.192541,0
0.4829,45,10648,0,55,-61.008293,17.710207,-186.07843,0.252299,-0.149157,0.028205,0.955668,2,55,-71.758133,2.522469,-18.701782,0.487313,0.744167,0.456882,0,3,55,-74.811172,-20.209154,-21.002472,0.842574,-0.136026,0.52112,0,4,55,-61.147175,-39.165134,-21.025467,0.724429,0.527919,0.443288,0,5,55,-74.008659,-46.430916,-25.329254,0.629963,0.757994,0.169089,0,6,55,-118.54234,-60.724419,-16.945145,0.739179,0.576133,-0.348835,0,7,55,-107.06693,-53.021324,-54.942657,0.244383,0.941234,-0.233144,0
0.4929,46,10868,0,55,-60.935631,17.768999,-186.11613,0.252414,-0.149191,0.028844,0.955614,2,55,-71.569519,2.538755,-18.561279,0.487473,0.744391,0.456347,0,3,55,-74.633621,-20.335365,-20.817169,0.842733,-0.112885,0.526364,0,4,55,-61.084778,-39.471127,-21.465714,0.726946,0.526068,0.441363,0,5,55,-74.660202,-46.497192,-25.675171,0.627853,0.763005,0.153703,0,6,55,-118.95479,-60.891396,-17.454758,0.738016,0.571502,-0.358773,0,7,55,-107.02988,-52.90786,-55.141785,0.242511,0.940544,-0.237833,0
